dttl;sload;dload;sloss;dloss;sinpkt;dinpkt;sjit;djit;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
252;3089355859;3728532959;2;1;53276667;78026602;2638884118;120302703;255;2049892311;3544047251;255;141628;90476;51152;206;45;0;0;6;1;2;2;1;6;0;0;0;2;7;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;Exploits;1
252;9034116406;3190354736;4;1;43207153;97339;2561195544;160061516;255;695991683;2897607389;255;134237;74238;59999;488;45;0;0;6;1;2;1;1;6;0;0;0;1;7;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;Exploits;1
252;1076561426;6404859375;3;2;74715999;105240289;379849462;153983172;255;874502595;1887497860;255;150818;84486;66332;101;94;0;0;5;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;Exploits;1
252;139490918;381513623;2;1;49486;73284398;2545361273;104033086;255;1009315072;3283516264;255;179538;103277;76261;91;45;0;0;5;1;1;1;1;5;0;0;0;1;5;0;Fuzzers;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;DoS;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;Exploits;1
252;1155612109;6239313477;3;2;65503273;98150141;3476568212;122417758;255;2615553385;2615880039;255;267578;119447;148131;106;90;0;0;5;1;2;2;2;5;0;0;0;2;5;0;Fuzzers;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;Exploits;1
252;9079549805;5723676758;3;2;75191366;118147859;3921315006;166317953;255;2294725744;3130111740;255;198265;7168;126585;93;92;0;0;2;1;1;1;1;2;0;0;0;1;2;0;Fuzzers;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;Analysis;1
252;4436727051;2046704468;2;1;134621556;158847141;7401901089;306021813;255;461818752;4090296488;255;175336;99771;75565;75;44;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;DoS;1
252;6603895996;4772563477;3;2;113980635;135092109;8199962135;173532406;255;3239871836;3672992424;255;1636;81554;82046;97;86;0;0;4;1;1;1;1;3;0;0;0;1;3;0;Fuzzers;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;Exploits;1
252;1887394141;4920417969;3;2;107964;117668445;6605730201;168190969;255;986300555;1147266268;255;209282;129492;7979;255;81;0;0;3;1;1;1;1;3;0;0;0;1;3;0;Fuzzers;1
252;7222313965;3956906006;3;2;113587366;163012719;6004890864;259051188;255;2100371008;3992890370;255;177709;107894;69815;103;88;0;0;4;1;1;1;1;2;0;0;0;3;2;0;Fuzzers;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;Reconnaissance;1
0;672000000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;84;0;0;0;4;2;2;1;1;1;0;0;0;3;1;0;Reconnaissance;1
252;7548952148;4904063965;3;2;86691548;12803143;4673086914;182333516;255;2007350869;2349225611;255;166013;120075;45938;87;89;0;0;5;1;1;1;1;2;0;0;0;2;2;0;Fuzzers;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;DoS;1
252;3277932129;2000312866;2;1;130609333;166331578;9336550349;228149641;255;2864051007;140577157;255;152934;75484;7745;56;44;0;0;3;1;2;1;1;2;0;0;0;2;1;0;Reconnaissance;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;Exploits;1
252;2497156836;5706515137;3;2;81610276;11821957;4072646237;161264203;255;1886353066;1873119420;255;158346;71084;87262;255;92;0;0;3;1;1;1;1;3;0;0;0;1;3;0;Fuzzers;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;Exploits;1
252;2909610596;3800703125;2;2;229431222;216611109;1362795412;395320031;255;2040571452;3374864043;255;182402;8646;95942;83;109;1;82;2;1;2;1;1;1;0;0;1;1;1;0;Exploits;1
252;3136349609;236897876;3;2;228406813;261822;1279573796;400364844;255;1257647060;3542722893;255;284762;155356;129406;90;83;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Fuzzers;1
252;3713564375;5428773438;77;8;25227793;96027047;2448478106;115448344;255;3802059036;4111350272;255;172609;73466;99143;1171;66;0;0;1;1;9;1;1;1;0;0;0;1;1;0;Exploits;1
252;1427792813;2502460449;9;1;55000347;132593109;4847758283;24057275;255;2480568933;2212375296;255;133409;72615;60794;982;44;0;0;5;1;1;1;1;2;0;0;0;4;2;0;Exploits;1
252;5261974609;1991711914;2;1;126303667;157496859;6871560354;263383219;255;1284652860;1467139400;255;267327;142674;124653;91;44;0;0;1;1;1;1;1;1;0;0;0;1;2;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;DoS;1
252;7850761719;2089043945;2;1;129199889;148571;7026984125;252118937;255;2738086951;1977169622;255;282778;147139;135639;129;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;Exploits;1
252;2778688232;7348053125;2;10;200869543;97648236;1299774222;9840286876;255;3357100167;3521968650;255;293111;169416;123695;70;959;1;0;3;1;3;2;1;1;0;0;1;2;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;Reconnaissance;1
252;1851016846;1129557495;2;1;238802889;294852438;1779862981;4687905;255;3900346572;3154403465;255;24692;131582;115338;56;44;0;0;1;1;3;1;1;2;0;0;0;1;3;0;Reconnaissance;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;DoS;1
252;4605103516;3158661377;3;2;142197818;202749;7091784864;278790781;255;3011721400;1720409983;255;307792;145976;161816;82;88;0;0;6;1;1;1;1;4;0;0;0;3;4;0;Fuzzers;1
252;9567795898;5873842285;3;2;73777729;113114711;3769855182;160211953;255;2987718209;3422972239;255;154876;85297;69579;95;92;0;0;5;1;1;1;1;2;0;0;0;2;2;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;Exploits;1
252;7200640137;4393811523;3;2;118215635;138376219;749189703;174902391;255;3158242287;3409292863;255;193201;105597;87604;111;82;0;0;5;1;1;1;1;2;0;0;0;3;2;0;Fuzzers;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;Exploits;1
0;507999968;0;0;0;12;0;0;0;0;0;0;0;0;0;0;762;0;0;0;3;2;2;1;1;1;0;0;0;1;3;0;Exploits;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;3;2;2;6;0;0;0;2;6;0;DoS;1
252;4139215332;3217050537;3;2;172716097;190627;942953164;356935875;255;2345209699;3454467753;255;247533;112369;135164;89;85;0;0;1;1;1;1;1;1;0;0;0;1;2;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;3;2;2;6;0;0;0;2;6;0;Exploits;1
252;674244873;411448639;2;1;669720444;847626437;4512151773;135559775;255;4019943320;2584635337;255;233901;92982;140919;56;44;0;0;2;1;2;1;1;1;0;0;0;1;3;0;Reconnaissance;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;3;2;2;6;0;0;0;2;6;0;Exploits;1
252;1236758423;7822076563;7;44;299012164;108103525;2659853424;1554134266;255;284441641;2950422378;255;341105;196226;144879;46;1077;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;3056957422;572152832;7;1;22679399;607265;2182630015;1023507375;255;2974669143;4221373736;255;175341;83642;91699;872;44;1;0;2;1;1;2;1;1;0;0;1;2;1;0;Exploits;1
0;88888888;0;0;0;9;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;11;5;0;Exploits;1
252;1250855225;1555615234;2;2;530836778;516390125;3298218295;9397225;255;1880296127;3734541162;255;230477;128654;101823;83;103;1;55;1;1;2;1;1;1;0;0;1;2;1;0;Exploits;1
0;224000000;0;0;0;3;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;3;0;Reconnaissance;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;1;1;5;0;0;0;9;5;0;DoS;1
252;2380681641;1452778198;2;1;189572333;231589859;1164997512;32973525;255;2051178743;1195153562;255;179861;85944;93917;56;44;0;0;3;1;1;1;1;1;0;0;0;3;2;0;Reconnaissance;1
252;3895968994;3533109131;2;2;93074444;11057757;4792917431;187956609;255;3109462116;2147682259;255;162926;63745;99181;45;53;0;0;2;1;1;1;1;1;0;0;0;2;1;0;Backdoor;1
252;1080700313;5258494629;7;1;2815114546;51658585;4094883575;16778784;255;400202944;216341483;255;122739;78245;44494;807;75;0;0;3;1;2;2;2;2;0;0;0;3;2;0;Fuzzers;1
252;6034216797;4795614746;3;2;112206453;133466672;6216571838;184018781;255;1942773350;3449784365;255;130083;58282;71801;86;84;0;0;4;1;1;1;1;2;0;0;0;2;2;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;DoS;1
252;8091279297;5599875;3;2;90685634;105334445;5499303341;138686875;255;2520209205;311707549;255;193096;89147;103949;95;81;0;0;4;1;1;1;1;1;0;0;0;1;1;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;Exploits;1
252;2018043823;2137608203;1;3;180655857;130537667;1248144859;1119377288;255;3659316609;1348444867;255;166275;61806;104469;46;375;0;0;1;1;2;1;1;2;0;0;0;3;1;0;Exploits;1
252;3950137207;3146928955;3;2;171671551;209586328;1184897759;296374;255;2337269763;2596244558;255;194395;55931;138464;87;85;0;0;5;1;1;1;1;3;0;0;0;1;3;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;Exploits;1
0;160000000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;DoS;1
252;8640651367;4150035156;3;2;110238185;161558422;6030268329;243920266;255;735374373;1448824842;255;277004;137506;139498;125;94;0;0;2;1;1;1;1;2;0;0;0;1;2;0;Fuzzers;1
252;7814914551;8408889844;2;4;84852;59478816;4794968068;4028250398;255;1332989040;1287786791;255;174317;108594;65723;83;730;1;3877;1;1;2;1;1;1;0;0;1;1;1;0;DoS;1
0;100000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;2;2;2;3;0;0;0;11;3;0;DoS;1
252;1057219043;5548470703;3;2;90833634;105175555;5389314701;164961203;255;3095285858;2605116502;255;199934;901;109834;125;80;0;0;5;1;1;1;1;4;0;0;0;1;4;0;Fuzzers;1
252;2768480225;1327497754;3;4;317863898;258532163;1781258785;1663437305;255;3553891739;3851317367;255;276876;134889;141987;110;446;1;501;1;1;1;1;1;2;0;0;1;1;1;0;Exploits;1
252;6813272949;5647844727;3;2;88196366;10853;5768846141;147911781;255;3890350016;3851185658;255;173005;94078;78927;83;84;0;0;2;1;2;1;1;2;0;0;0;1;2;0;Fuzzers;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;Exploits;1
0;134400000;0;0;0;5;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;2;1;1;2;0;0;0;3;1;0;Reconnaissance;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;Exploits;1
0;672000000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;Exploits;1
252;241672583;147477356;2;1;181427222;226385141;1085342785;365081656;255;3251465469;3775021568;255;158892;96913;61979;56;44;0;0;3;1;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;Exploits;1
252;3805480225;1624929565;2;1;169567333;204730141;9885827561;311644781;255;3825217783;2126286376;255;242282;93093;149189;81;44;1;0;2;1;1;1;1;1;0;0;1;2;1;0;Reconnaissance;1
0;266666656;0;0;0;3;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;Exploits;1
252;3888080322;7496298828;2;2;177865556;162684;1112518197;253452625;255;1949506903;537314298;255;282083;135955;146128;86;167;1;382;2;1;1;1;1;1;0;0;1;1;1;0;DoS;1
252;1363985156;324565918;15;2;55733542;170091813;5127383776;301089094;255;1465965110;1805170591;255;215129;108246;106883;964;73;0;0;1;1;2;1;1;1;0;0;0;1;1;0;Fuzzers;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Exploits;1
252;518145081;316190918;2;1;871484778;1093283125;5752796972;1741341875;255;3489090648;1204992384;255;283474;125941;157533;56;44;0;0;5;1;2;1;1;2;0;0;0;2;2;0;Reconnaissance;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Exploits;1
252;465650293;3467219238;3;2;15702327;179939437;9623228836;259322281;255;2020125317;413687058;255;243184;129489;113695;93;84;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Fuzzers;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;Exploits;1
252;2393937012;2164894219;2;54;190357447;44275788;1463759187;6643169159;255;2349318986;603338388;255;25858;135819;122761;57;1231;1;67584;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;Exploits;1
252;2453929932;1497476929;2;1;183911333;221145859;1128209911;30602125;255;3160152719;1490713255;255;210979;10808;102899;56;44;0;0;2;1;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;2277058105;1026;2;1;256094;330750719;170304801;445535656;255;2362014810;1728327790;255;168365;101893;66472;76;44;0;0;5;1;1;1;1;1;0;0;0;2;1;0;Shellcode;1
252;2333051172;722506625;2;10;24595181;11498435;1333472339;1285289874;255;609534298;3287691142;255;51632;5473;46159;72;1062;1;12026;3;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;1765667773;475053833;5;1;348026606;8466635;2950437679;1335851875;255;1191257891;2040524465;255;235568;140475;95093;768;44;1;0;2;1;2;2;1;2;0;0;1;2;2;0;Exploits;1
252;1233503223;1465086621;2;2;55271667;50074555;3604230407;100850898;255;1040609373;2160288288;255;97392;46121;51271;85;101;1;49;3;1;2;2;1;2;0;0;1;2;3;0;Exploits;1
252;2891716309;3902864063;6;151;129346292;25609246;1090070079;4790643932;255;327980335;1035740149;255;148242;61901;86341;47;1262;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;6134515625;3743503418;2;1;73609;90465141;5563499145;142579797;255;3596334607;4007490854;255;72083;17662;54421;56;44;0;0;2;1;1;1;1;2;0;0;0;1;1;0;Reconnaissance;1
0;344803925;0;0;0;148490175;0;1831332375;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;DoS;1
0;51692308;0;0;0;13;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;6902586426;9705048828;7;9;62530048;61898048;3280636679;3990112966;255;1433008002;2745761692;255;53878;7855;46023;54;76;0;0;1;1;2;1;1;2;1;1;0;2;1;0;Exploits;1
252;5846825684;3567944824;2;1;77230889;95531711;5579823475;137804703;255;3020499257;707249852;255;72714;25541;47173;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;35368424;0;0;0;19;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;84000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;3950488125;9375032227;5;1;11850466;36802;936884648;6352232;255;2121034926;2995610793;255;52739;712;45619;629;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;8633023438;1325850625;7;211;41008267;7585781;203824275;869441156;255;3178045265;1998057185;255;6313;15039;48091;44;1263;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;1034666624;0;0;0;3;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;DoS;1
0;1034666624;0;0;0;3;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;342678125;1164793652;2;1;16720444;26663;921714472;45354078;255;3835905617;1947290997;255;71611;20513;51098;73;45;0;0;1;1;1;1;1;2;0;0;0;1;1;0;Shellcode;1
0;1034666624;0;0;0;3;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;3431369922;9995147461;2;1;19653444;34118801;1260475826;58764367;255;3209812060;202249649;255;16203;8683;752;85;45;1;0;1;1;1;1;1;2;0;0;1;1;1;0;Exploits;1
252;1480033496;9559945312;4;4;35784537;38956547;1899918624;48410656;255;2742832799;2616156301;255;60958;49299;11659;68;52;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;1361500469;2382911328;10;8;2241292;27977158;1371057707;36777586;255;1864365584;2671934988;255;25592;13511;12081;381;88;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;1287458789;1589693281;2;5;50262667;26746;3188806538;2579130556;255;3408202558;2919654102;255;96833;50339;46494;81;599;1;4233;2;1;1;1;1;2;0;0;1;1;2;0;Exploits;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;6352660156;3876623291;2;1;70533889;89534711;5533631905;138924062;255;3326013670;1134801496;255;58515;12986;45529;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;2277367188;5555395703;2;2;30912889;36865145;1511277879;52855172;255;584122640;696689417;255;66344;19322;47022;88;276;1;676;1;1;1;1;1;1;0;0;1;1;1;0;DoS;1
0;66000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;66;0;0;0;3;2;1;1;1;2;0;0;0;1;2;0;Shellcode;1
252;73678125;1049679297;7;9;56978859;56151859;3107131166;3649795126;255;3223780677;773493501;255;58388;12519;45869;52;75;0;0;1;1;2;1;1;2;1;1;0;2;1;0;Exploits;1
252;3884691406;5554576172;13;13;42622225;45319723;2005890902;50933594;255;3454359009;1860058805;255;50325;6387;43938;207;316;1;98;1;1;1;1;1;1;0;0;1;1;1;0;DoS;1
252;3884691406;5554576172;13;13;42622225;45319723;2005890902;50933594;255;3454359009;1860058805;255;50325;6387;43938;207;316;1;98;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;4365616699;5397489844;1;3;83509717;59159778;5650904271;5193816744;255;3076326256;3555944110;255;94096;47797;46299;46;438;0;0;1;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
252;2188588281;2188588281;0;0;15266;13153333;21575949;18590309;0;0;0;0;0;0;0;576;576;0;0;2;3;2;2;2;2;0;0;0;2;2;0;Exploits;1
252;1076110059;1861970875;7;326;32519618;5547762;1745369885;729611287;255;3036907773;1944503193;255;64503;15882;48621;44;1306;0;0;1;1;2;1;1;1;0;0;0;1;1;0;Exploits;1
252;3667855469;9922701172;2;1;18665;33295;1005359986;57868457;255;1886456946;1657993246;255;59183;14107;45076;92;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;2807351953;9704425781;2;1;18953222;35623801;989841818;59279242;255;3705234914;2036408698;255;5172;653;4519;72;45;0;0;2;1;1;1;1;2;0;0;0;1;2;0;Shellcode;1
252;635809668;3879940674;2;1;69275667;84368289;545672117;125940687;255;1998008530;3987164094;255;56703;48602;8101;56;44;0;0;2;1;1;1;1;2;0;0;0;1;2;0;Reconnaissance;1
252;1514450625;985884082;391;8;6874488;39977496;1127962468;61357539;255;883384953;3273828100;255;5341;6505;46905;1296;49;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;6049095703;1043232715;7;10;64488193;5858613;3427513497;3835282497;255;651396820;3089787507;255;50497;6138;44359;49;77;0;0;1;1;2;1;1;2;1;1;0;2;1;0;DoS;1
252;2256093594;1251213086;3;1;11612091;272656;747950204;44215867;255;2435945172;361616697;255;52078;6873;45205;367;45;1;0;2;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;1059721484;5253428125;1;7;3440257;13321412;2304959332;1320013626;255;2758146903;2901687447;255;24292;13741;10551;46;930;0;0;1;1;2;1;1;2;0;0;0;2;1;0;DoS;1
252;4390382422;1705792383;9;8;35500521;42579738;1811902271;47211262;255;375616569;731746683;255;5726;6817;50443;195;92;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2649246289;1080931055;2;1;18420333;288566;1036575488;53094594;255;3615051127;285844563;255;24792;12026;12766;61;45;0;0;1;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
252;790493457;1113812402;7;9;53492809;53126237;2990044695;3665147445;255;2382194817;2425265788;255;51824;7008;44816;53;74;0;0;1;1;2;1;1;2;1;1;0;2;1;0;Exploits;1
252;6039862891;432958125;2;2;32171444;32214715;176502116;67688648;255;2632428187;362733670;255;115981;48707;67274;243;224;1;481;1;1;1;1;1;2;0;0;1;1;1;0;Exploits;1
252;2791479883;1604478906;8;8;41336665;44935422;2021744007;53757582;255;4237696269;1781738700;255;53625;7147;46478;144;92;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;3;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;1684854531;6717825195;3;1;20080636;44648398;1238338405;5822168;255;611784315;2215021678;255;109696;43508;66188;511;45;1;0;1;1;1;1;1;2;0;0;1;2;1;0;Exploits;1
252;3581386719;453913625;4;10;31753923;17605435;1542851387;1327878834;255;1384530099;2915225390;255;53773;7158;46615;142;1018;1;6869;2;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;402666656;0;0;0;9;0;0;0;0;0;0;0;0;0;0;453;0;0;0;37;2;11;10;1;37;0;0;0;10;37;0;Fuzzers;1
252;2201965234;1592164453;2;2;53205;47819332;3512979069;95434617;255;3824293848;2151558420;255;93774;47851;45923;146;106;1;13;3;1;1;1;1;3;0;0;1;1;3;0;Exploits;1
252;4495820938;1763549805;24;8;15936981;35112695;1169941306;41120352;255;3001177616;2011696406;255;84144;36435;47709;896;81;0;0;1;1;1;1;1;1;0;0;0;5;1;0;Exploits;1
0;170666656;0;0;0;6;0;0;0;0;0;0;0;0;0;0;128;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Shellcode;1
252;9306061523;7961994629;4;4;48074538;48828;2304286478;65029441;255;3128621521;3532927725;255;84899;35567;49332;56;57;0;0;5;1;2;2;2;5;0;0;0;2;5;0;Fuzzers;1
252;1097278125;158671377;10;8;32187281;42000527;1758768641;48939242;255;728439882;731044800;255;52583;5989;46594;441;84;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;6417149414;3915977051;2;1;70367;8718143;5171840636;151349281;255;3001216092;2780882767;255;78243;18438;59805;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;4919459473;4797824219;4;4;91066925;82947695;5185367913;112589945;255;2858683502;2631620588;255;106305;79668;26637;56;55;0;0;3;1;1;1;1;3;0;0;0;2;4;0;Fuzzers;1
252;4901719922;9172808594;2;1;19678;37701398;1060102512;63266969;255;3227253718;2848112473;255;5198;685;4513;133;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;2555543945;1827474688;2;3;25565333;24291556;1404039424;1774725853;255;3556760165;1899677161;255;50504;7083;43421;82;584;1;2480;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;3018896484;69081225;2;8;19344818;10559684;1095599703;1282432844;255;1422182480;15960501;255;53361;7469;45892;73;967;1;9029;2;1;1;2;1;1;0;0;1;2;1;0;DoS;1
252;1176329199;4023763125;2;11;50604092;1952972;2593580384;1959989802;255;4071950859;3805189620;255;135886;69415;66471;75;1122;1;13815;4;1;1;2;1;1;0;0;1;2;1;0;Exploits;1
252;2430682227;8179622656;2;3;45967889;43496778;3129421607;3532796116;255;273928195;3258563956;255;63543;18158;45385;140;470;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;313059043;954084668;2;1;19110111;36116199;101971061;60941258;255;576878610;1508870884;255;53611;7235;46376;82;45;1;0;2;1;1;2;1;1;0;0;1;2;1;0;Reconnaissance;1
252;6698220703;4641472656;5;3;65931733;86372547;4136218239;111809836;255;1258417034;1861326690;255;108932;65087;43845;57;54;0;0;4;1;2;2;2;4;0;0;0;2;4;0;Fuzzers;1
252;2577683984;1157940;2;16;21653308;7709429;1167853463;972670439;255;3197870624;2412845711;255;51016;6445;44571;70;1164;1;19968;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
